0.529 0.164881 0.0965341 0.0965345
0.53 0.165339 0.0947065 0.0947069
0.531 0.165798 0.0928837 0.0928841
0.532 0.166256 0.0910656 0.091066
0.533 0.166715 0.0892522 0.0892526
0.534 0.167174 0.0874435 0.0874439
0.535 0.167633 0.0856395 0.0856399
0.536 0.168092 0.0838402 0.0838406
0.537 0.168551 0.0820456 0.0820459
0.538 0.169011 0.0802556 0.080256
0.539 0.16947 0.0784703 0.0784707
0.54 0.169929 0.0766897 0.0766901
0.541 0.170389 0.0749137 0.0749141
0.542 0.170848 0.0731423 0.0731427
0.543 0.171308 0.0713756 0.071376
0.544 0.171768 0.0696135 0.0696139
0.545 0.172228 0.067856 0.0678564
0.546 0.172687 0.0661031 0.0661035
0.547 0.173147 0.0643548 0.0643552
0.548 0.173607 0.0626111 0.0626115
0.549 0.174067 0.0608719 0.0608723
0.55 0.174527 0.0591374 0.0591377
0.551 0.174987 0.0574073 0.0574077
0.552 0.175448 0.0556819 0.0556823
0.553 0.175908 0.053961 0.0539613
0.554 0.176368 0.0522446 0.0522449
0.555 0.176829 0.0505327 0.0505331
0.556 0.177289 0.0488254 0.0488257
0.557 0.177749 0.0471225 0.0471229
0.558 0.17821 0.0454242 0.0454246
0.559 0.178671 0.0437303 0.0437307
0.56 0.179131 0.042041 0.0420414
0.561 0.179592 0.0403561 0.0403565
0.562 0.180052 0.0386757 0.0386761
0.563 0.180513 0.0369997 0.0370001
0.564 0.180974 0.0353282 0.0353286
0.565 0.181435 0.0336611 0.0336615
0.566 0.181896 0.0319985 0.0319989
0.567 0.182356 0.0303403 0.0303406
0.568 0.182817 0.0286865 0.0286868
0.569 0.183278 0.0270371 0.0270375
0.57 0.183739 0.0253921 0.0253925
0.571 0.1842 0.0237515 0.0237519
0.572 0.184661 0.0221153 0.0221156
0.573 0.185122 0.0204834 0.0204838
0.574 0.185583 0.018856 0.0188563
0.575 0.186044 0.0172328 0.0172332
0.576 0.186505 0.0156141 0.0156144
0.577 0.186966 0.0139996 0.014
0.578 0.187428 0.0123895 0.0123899
0.579 0.187889 0.0107838 0.0107841
0.58 0.18835 0.00918233 0.00918269
0.581 0.188811 0.00758519 0.00758555
0.582 0.189272 0.00599235 0.00599271
0.583 0.189733 0.00440381 0.00440416
0.584 0.190194 0.00281955 0.0028199
0.585 0.190656 0.00123956 0.00123992
0.586 0.191117 -0.000336156 -0.000335801
0.587 0.191578 -0.00190761 -0.00190726
0.588 0.192039 -0.00347481 -0.00347446
0.589 0.1925 -0.00503777 -0.00503742
0.59 0.192961 -0.00659649 -0.00659614
0.591 0.193422 -0.00815099 -0.00815064
0.592 0.193884 -0.00970126 -0.00970091
0.593 0.194345 -0.0112473 -0.011247
0.594 0.194806 -0.0127892 -0.0127888
0.595 0.195267 -0.0143268 -0.0143265
0.596 0.195728 -0.0158603 -0.01586
0.597 0.196189 -0.0173896 -0.0173893
0.598 0.19665 -0.0189147 -0.0189144
0.599 0.197111 -0.0204357 -0.0204353
0.6 0.197572 -0.0219525 -0.0219521
0.601 0.198033 -0.0234651 -0.0234648
0.602 0.198494 -0.0249736 -0.0249733
0.603 0.198955 -0.026478 -0.0264776
0.604 0.199416 -0.0279782 -0.0279779
0.605 0.199877 -0.0294744 -0.029474
0.606 0.200338 -0.0309664 -0.030966
0.607 0.200799 -0.0324543 -0.032454
0.608 0.201259 -0.0339381 -0.0339378
0.609 0.20172 -0.0354179 -0.0354175
0.61 0.202181 -0.0368935 -0.0368932
0.611 0.202642 -0.0383651 -0.0383648
0.612 0.203102 -0.0398326 -0.0398323
0.613 0.203563 -0.0412961 -0.0412958
0.614 0.204023 -0.0427555 -0.0427552
0.615 0.204484 -0.0442109 -0.0442106
0.616 0.204944 -0.0456623 -0.0456619
0.617 0.205405 -0.0471096 -0.0471092
0.618 0.205865 -0.0485529 -0.0485526
0.619 0.206326 -0.0499922 -0.0499919
0.62 0.206786 -0.0514275 -0.0514272
0.621 0.207246 -0.0528588 -0.0528585
0.622 0.207706 -0.0542861 -0.0542858
0.623 0.208166 -0.0557094 -0.0557091
0.624 0.208626 -0.0571288 -0.0571285
0.625 0.209086 -0.0585442 -0.0585439
0.626 0.209546 -0.0599557 -0.0599553
0.627 0.210006 -0.0613632 -0.0613628
0.628 0.210466 -0.0627667 -0.0627664
0.629 0.210926 -0.0641664 -0.064166
0.63 0.211386 -0.0655621 -0.0655617
0.631 0.211845 -0.0669538 -0.0669535
0.632 0.212305 -0.0683417 -0.0683414
0.633 0.212764 -0.0697257 -0.0697253
0.634 0.213224 -0.0711057 -0.0711054
0.635 0.213683 -0.0724819 -0.0724816
0.636 0.214143 -0.0738542 -0.0738539
0.637 0.214602 -0.0752227 -0.0752223
0.638 0.215061 -0.0765872 -0.0765869
0.639 0.21552 -0.0779479 -0.0779476
0.64 0.215979 -0.0793048 -0.0793045
0.641 0.216438 -0.0806578 -0.0806575
0.642 0.216897 -0.082007 -0.0820066
0.643 0.217355 -0.0833523 -0.083352
0.644 0.217814 -0.0846938 -0.0846935
0.645 0.218273 -0.0860315 -0.0860312
0.646 0.218731 -0.0873654 -0.0873651
0.647 0.21919 -0.0886955 -0.0886952
0.648 0.219648 -0.0900219 -0.0900215
0.649 0.220106 -0.0913444 -0.0913441
0.65 0.220564 -0.0926631 -0.0926628
0.651 0.221022 -0.0939781 -0.0939778
0.652 0.22148 -0.0952893 -0.095289
0.653 0.221938 -0.0965968 -0.0965965
0.654 0.222396 -0.0979005 -0.0979002
0.655 0.222854 -0.0992004 -0.0992001
0.656 0.223311 -0.100497 -0.100496
0.657 0.223769 -0.101789 -0.101789
0.658 0.224226 -0.103078 -0.103078
0.659 0.224683 -0.104363 -0.104363
0.66 0.22514 -0.105644 -0.105644
0.661 0.225597 -0.106922 -0.106922
0.662 0.226054 -0.108196 -0.108196
0.663 0.226511 -0.109466 -0.109466
0.664 0.226968 -0.110733 -0.110733
0.665 0.227425 -0.111996 -0.111996
0.666 0.227881 -0.113255 -0.113255
0.667 0.228338 -0.114511 -0.114511
0.668 0.228794 -0.115763 -0.115763
0.669 0.22925 -0.117011 -0.117011
0.67 0.229706 -0.118256 -0.118256
0.671 0.230162 -0.119497 -0.119497
0.672 0.230618 -0.120734 -0.120734
0.673 0.231073 -0.121968 -0.121968
0.674 0.231529 -0.123198 -0.123198
0.675 0.231984 -0.124425 -0.124425
0.676 0.23244 -0.125648 -0.125648
0.677 0.232895 -0.126868 -0.126867
0.678 0.23335 -0.128083 -0.128083
0.679 0.233805 -0.129296 -0.129295
0.68 0.23426 -0.130505 -0.130504
0.681 0.234714 -0.13171 -0.131709
0.682 0.235169 -0.132911 -0.132911
0.683 0.235623 -0.134109 -0.134109
0.684 0.236078 -0.135304 -0.135304
0.685 0.236532 -0.136495 -0.136495
0.686 0.236986 -0.137683 -0.137682
0.687 0.23744 -0.138867 -0.138866
0.688 0.237893 -0.140047 -0.140047
0.689 0.238347 -0.141224 -0.141224
0.69 0.2388 -0.142397 -0.142397
0.691 0.239254 -0.143567 -0.143567
0.692 0.239707 -0.144734 -0.144734
0.693 0.24016 -0.145897 -0.145897
